Speaker,start,end,time,ITL,ICL
Music,0:17:34,0:17:52,0:00:18,,
Music,0:17:53,0:17:59,0:00:06,,
Music,0:18:04,0:18:23,0:00:19,,
Music,0:18:39,0:18:43,0:00:04,,
Music,0:18:43,0:18:46,0:00:03,,
Music,0:18:47,0:18:54,0:00:07,,
Music,0:18:57,0:18:59,0:00:02,,
Music,0:19:03,0:19:21,0:00:18,,
Music,0:19:32,0:19:33,0:00:01,,
Music,0:19:37,0:19:53,0:00:16,,
Music,0:19:56,0:20:02,0:00:06,,
Music,0:20:10,0:20:50,0:00:40,,
Music,0:21:01,0:21:08,0:00:07,,
Music,0:21:09,0:21:19,0:00:10,,
Music,0:21:26,0:21:31,0:00:05,,
Music,0:21:35,0:21:41,0:00:06,,
Music,0:21:42,0:21:45,0:00:03,,
Music,0:21:47,0:22:00,0:00:13,,
Music,0:22:07,0:22:13,0:00:06,,
Music,0:22:15,0:22:19,0:00:04,,
Music,0:22:25,0:22:33,0:00:08,,
Music,0:22:35,0:22:58,0:00:23,,
Music,0:23:02,0:23:07,0:00:05,,
Music,0:23:13,0:23:33,0:00:20,,
Music,0:23:41,0:23:43,0:00:02,,
Music,0:23:46,0:24:13,0:00:27,,
Music,0:24:19,0:24:24,0:00:05,,
Music,0:24:26,0:24:28,0:00:02,,
Music,0:24:29,0:24:34,0:00:05,,
Music,0:24:50,0:24:54,0:00:04,,
Music,0:25:10,0:25:18,0:00:08,,
Music,0:25:21,0:25:34,0:00:13,,
Music,0:25:38,0:25:56,0:00:18,,
Music,0:25:58,0:25:59,0:00:01,,
Music,0:26:00,0:26:06,0:00:06,,
Music,0:26:16,0:26:27,0:00:11,,
Music,0:26:32,0:26:39,0:00:07,,
Music,0:26:49,0:26:57,0:00:08,,
Music,0:27:03,0:27:03,0:00:00,,
Music,0:27:10,0:27:15,0:00:05,,
Music,0:27:30,0:27:32,0:00:02,,
Music,0:27:44,0:27:53,0:00:09,,
Music,0:27:55,0:28:02,0:00:07,,
Music,0:28:07,0:28:09,0:00:02,,
Music,0:28:17,0:28:23,0:00:06,,
Music,0:28:23,0:28:30,0:00:07,,
S-Speech,0:01:42,0:01:47,0:00:05,,
S-Speech,0:01:53,0:01:57,0:00:04,,
S-Speech,0:03:54,0:03:55,0:00:01,,
S-Speech,0:04:03,0:04:08,0:00:05,,
S-Speech,0:09:44,0:09:47,0:00:03,,
S-Speech,0:11:37,0:11:39,0:00:02,,
S-Speech,0:15:29,0:15:31,0:00:02,,
S-Speech,0:15:32,0:15:36,0:00:04,,
S-Speech,0:15:51,0:15:53,0:00:02,,
S-Speech,0:16:02,0:16:04,0:00:02,,
S-Speech,0:16:52,0:16:55,0:00:03,,
S-Speech,0:17:28,0:17:30,0:00:02,,
S-Speech,0:18:02,0:18:04,0:00:02,,
S-Speech,0:20:06,0:20:08,0:00:02,,
S-Speech,0:21:00,0:21:03,0:00:03,,
S-Speech,0:22:00,0:22:07,0:00:07,,
S-Speech,0:22:43,0:22:46,0:00:03,,
S-Speech,0:24:48,0:24:52,0:00:04,,
S-Speech,0:24:54,0:24:59,0:00:05,,
S-Speech,0:25:05,0:25:12,0:00:07,,
S-Speech,0:26:12,0:26:15,0:00:03,,
S-Speech,0:26:42,0:26:49,0:00:07,,
S-Speech,0:26:57,0:26:58,0:00:01,,
S-Speech,0:27:15,0:27:19,0:00:04,,
S-Speech,0:28:02,0:28:05,0:00:03,,
S-Speech,0:28:06,0:28:08,0:00:02,,
S-Speech,0:28:46,0:28:47,0:00:01,,
S-Speech,0:28:54,0:29:01,0:00:07,,
S-Speech,0:29:04,0:29:09,0:00:05,,
S-Speech,0:29:10,0:29:13,0:00:03,,
S-Speech,0:29:14,0:29:20,0:00:06,,
S-Speech,0:30:12,0:30:13,0:00:01,,
S-Speech,0:30:20,0:30:22,0:00:02,,
T-Speech,0:01:47,0:01:53,0:00:06,Musical Expression,"Asking Question
"
T-Speech,0:01:57,0:02:03,0:00:06,Musical Expression,"Asking Question
"
T-Speech,0:03:50,0:03:54,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:03:55,0:04:03,0:00:08,Musical Expression,"Giving Subjective Information
"
T-Speech,0:04:17,0:04:36,0:00:19,Musical Expression,"Giving Feedback
"
T-Speech,0:04:40,0:04:43,0:00:03,Musical Expression,"Giving Feedback
"
T-Speech,0:04:47,0:04:50,0:00:03,Musical Expression,"Giving Feedback
"
T-Speech,0:05:31,0:05:36,0:00:05,Musical Expression,"Giving Feedback
"
T-Speech,0:05:41,0:05:51,0:00:10,Musical Expression,"Giving Practice
"
T-Speech,0:05:55,0:05:57,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:06:24,0:06:28,0:00:04,Other,"Giving Subjective Information
"
T-Speech,0:06:41,0:06:43,0:00:02,Other,"Giving Subjective Information
"
T-Speech,0:06:45,0:06:48,0:00:03,Other,"Giving Subjective Information
"
T-Speech,0:06:53,0:07:01,0:00:08,Technique,"Giving Feedback
"
T-Speech,0:07:11,0:07:14,0:00:03,Technique,"Giving Feedback
"
T-Speech,0:07:43,0:07:49,0:00:06,Musical Expression,"Giving Objective Information
"
T-Speech,0:07:51,0:07:55,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:07:56,0:08:02,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:09:07,0:09:10,0:00:03,Musical Expression,"Giving Practice
"
T-Speech,0:09:55,0:10:00,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:10:11,0:10:17,0:00:06,Musical Expression,"Giving Feedback
"
T-Speech,0:10:31,0:10:38,0:00:07,Musical Expression,"Giving Subjective Information
"
T-Speech,0:10:40,0:10:56,0:00:16,Musical Expression,"Giving Subjective Information
"
T-Speech,0:10:57,0:11:05,0:00:08,Musical Expression,"Giving Practice
"
T-Speech,0:11:20,0:11:24,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:11:29,0:11:37,0:00:08,Musical Expression,"Giving Practice
"
T-Speech,0:11:55,0:12:06,0:00:11,Musical Expression,"Asking Question
"
T-Speech,0:12:27,0:12:33,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:12:37,0:12:41,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:12:53,0:13:01,0:00:08,Musical Expression,"Giving Subjective Information
"
T-Speech,0:13:09,0:13:20,0:00:11,Musical Expression,"Giving Practice
"
T-Speech,0:14:03,0:14:09,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:14:48,0:15:03,0:00:15,Musical Expression,"Giving Practice
"
T-Speech,0:15:13,0:15:15,0:00:02,Other,"Giving Practice
"
T-Speech,0:15:31,0:15:32,0:00:01,Musical Expression,"Giving Subjective Information
"
T-Speech,0:15:36,0:15:41,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:15:45,0:15:51,0:00:06,Musical Expression,"Giving Practice
"
T-Speech,0:15:53,0:16:02,0:00:09,Musical Expression,"Giving Practice
"
T-Speech,0:16:10,0:16:14,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:16:22,0:16:29,0:00:07,Musical Expression,"Giving Practice
"
T-Speech,0:16:49,0:16:51,0:00:02,Musical Expression,"Giving Practice
"
T-Speech,0:17:04,0:17:08,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:17:09,0:17:13,0:00:04,Musical Expression,"Giving Advice
"
T-Speech,0:17:25,0:17:28,0:00:03,Musical Expression,"Giving Advice
"
T-Speech,0:17:57,0:18:01,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:20:00,0:20:06,0:00:06,Musical Expression,"Giving Practice
"
T-Speech,0:20:50,0:21:00,0:00:10,Technique,"Giving Feedback
"
T-Speech,0:23:34,0:23:45,0:00:11,Musical Expression,"Giving Feedback
"
T-Speech,0:24:13,0:24:19,0:00:06,Musical Expression,"Giving Objective Information
"
T-Speech,0:24:33,0:24:37,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:24:59,0:25:05,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:25:13,0:25:22,0:00:09,Musical Expression,"Giving Objective Information
"
T-Speech,0:25:27,0:25:32,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:25:36,0:25:40,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:26:06,0:26:12,0:00:06,Musical Expression,"Giving Practice
"
T-Speech,0:26:15,0:26:17,0:00:02,Musical Expression,"Giving Practice
"
T-Speech,0:26:27,0:26:32,0:00:05,Technique,"Giving Feedback
"
T-Speech,0:26:58,0:27:03,0:00:05,Technique,"Giving Subjective Information
"
T-Speech,0:27:05,0:27:12,0:00:07,Technique,"Giving Subjective Information
"
T-Speech,0:27:19,0:27:29,0:00:10,Technique,"Giving Practice
"
T-Speech,0:27:39,0:27:47,0:00:08,Musical Expression,"Giving Practice
"
T-Speech,0:28:05,0:28:06,0:00:01,Technique,"Giving Subjective Information
"
T-Speech,0:28:08,0:28:17,0:00:09,Technique,"Giving Subjective Information
"
T-Speech,0:28:26,0:28:29,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:28:33,0:28:46,0:00:13,Other,"Asking Question
"
T-Speech,0:28:47,0:28:52,0:00:05,Other,"Giving Subjective Information
"
T-Speech,0:29:01,0:29:04,0:00:03,Other,"Asking Question
"
T-Speech,0:29:20,0:29:51,0:00:31,Musical Expression,"Giving Subjective Information
"
T-Speech,0:29:58,0:30:12,0:00:14,Musical Expression,"Giving Advice
"
T-Speech,0:30:13,0:30:20,0:00:07,Musical Expression,"Giving Advice
"
