Speaker,start,end,time,ITL,ICL
T-Speech,0:05:15,0:05:17,0:00:02,Other,"Giving Subjective Information
"
T-Speech,0:05:31,0:05:43,0:00:12,Musical Expression,"Giving Advice
"
T-Speech,0:05:50,0:05:52,0:00:02,Musical Style,"Giving Subjective Information
"
T-Speech,0:06:15,0:06:18,0:00:03,Other,"Asking Question
"
T-Speech,0:06:29,0:06:36,0:00:07,Technique,"Giving Advice
"
T-Speech,0:06:50,0:06:52,0:00:02,Technique,"Giving Practice
"
T-Speech,0:07:16,0:07:25,0:00:09,Technique,"Giving Objective Information
"
T-Speech,0:07:29,0:07:34,0:00:05,Technique,"Giving Objective Information
"
T-Speech,0:07:40,0:07:46,0:00:06,Technique,"Giving Objective Information
"
T-Speech,0:07:51,0:07:55,0:00:04,Technique,"Giving Objective Information
"
T-Speech,0:07:57,0:07:59,0:00:02,Technique,"Giving Objective Information
"
T-Speech,0:08:14,0:08:20,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:08:33,0:08:35,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:08:52,0:08:54,0:00:02,Technique,"Giving Subjective Information
"
T-Speech,0:08:56,0:09:01,0:00:05,Technique,"Giving Subjective Information
"
T-Speech,0:09:24,0:09:27,0:00:03,Other,"Giving Subjective Information
"
T-Speech,0:10:00,0:10:06,0:00:06,Other,"Giving Advice
"
T-Speech,0:10:11,0:10:25,0:00:14,Musical Expression,"Giving Advice
"
T-Speech,0:10:28,0:10:29,0:00:01,Technique,"Giving Advice
"
T-Speech,0:10:32,0:10:34,0:00:02,Technique,"Giving Subjective Information
"
T-Speech,0:10:42,0:10:50,0:00:08,Technique,"Giving Subjective Information
"
T-Speech,0:10:54,0:10:58,0:00:04,Technique,"Asking Question
"
T-Speech,0:11:10,0:11:13,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:11:15,0:11:16,0:00:01,Technique,"Giving Subjective Information
"
T-Speech,0:11:29,0:11:30,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:11:42,0:11:43,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:11:46,0:11:47,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:11:57,0:11:58,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:12:19,0:12:25,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:12:28,0:12:29,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:12:30,0:12:34,0:00:04,Technique,"Giving Subjective Information
"
T-Speech,0:12:40,0:12:44,0:00:04,Technique,"Giving Subjective Information
"
T-Speech,0:12:58,0:12:59,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:12:59,0:13:02,0:00:03,Other,"Giving Subjective Information
"
T-Speech,0:13:06,0:13:07,0:00:01,Other,"Giving Subjective Information
"
T-Speech,0:13:35,0:13:43,0:00:08,Musical Style,"Giving Subjective Information
"
T-Speech,0:13:44,0:14:08,0:00:24,Musical Style,"Giving Advice
"
T-Speech,0:14:14,0:14:21,0:00:07,Other,"Giving Advice
"
,,,,,
