Speaker,start,end,time,ITL,ICL
Music,0:14:49,0:14:53,0:00:04,,
Music,0:14:58,0:15:02,0:00:04,,
Music,0:15:02,0:15:07,0:00:05,,
Music,0:15:07,0:15:12,0:00:05,,
Music,0:15:15,0:15:15,0:00:00,,
Music,0:15:17,0:15:18,0:00:01,,
Music,0:15:19,0:15:28,0:00:09,,
Music,0:15:33,0:15:36,0:00:03,,
Music,0:15:37,0:15:47,0:00:10,,
Music,0:15:54,0:16:06,0:00:12,,
Music,0:16:16,0:16:25,0:00:09,,
Music,0:16:26,0:16:31,0:00:05,,
Music,0:16:33,0:16:34,0:00:01,,
Music,0:16:34,0:16:39,0:00:05,,
Music,0:16:43,0:16:51,0:00:08,,
Music,0:16:54,0:17:07,0:00:13,,
Music,0:17:08,0:17:12,0:00:04,,
Music,0:17:15,0:17:33,0:00:18,,
Music,0:17:35,0:17:38,0:00:03,,
Music,0:17:43,0:17:47,0:00:04,,
Music,0:17:47,0:17:48,0:00:01,,
Music,0:17:49,0:17:52,0:00:03,,
Music,0:17:53,0:17:58,0:00:05,,
Music,0:17:59,0:18:04,0:00:05,,
Music,0:18:05,0:18:11,0:00:06,,
Music,0:18:12,0:18:22,0:00:10,,
Music,0:18:23,0:18:33,0:00:10,,
Music,0:18:35,0:18:55,0:00:20,,
Music,0:18:57,0:19:02,0:00:05,,
Music,0:19:08,0:19:29,0:00:21,,
Music,0:19:30,0:19:40,0:00:10,,
Music,0:19:45,0:19:53,0:00:08,,
Music,0:19:56,0:20:38,0:00:42,,
Music,0:20:44,0:20:46,0:00:02,,
Music,0:20:52,0:20:57,0:00:05,,
Music,0:20:59,0:21:13,0:00:14,,
Music,0:21:24,0:21:28,0:00:04,,
Music,0:21:29,0:21:31,0:00:02,,
Music,0:21:31,0:21:36,0:00:05,,
Music,0:21:43,0:21:54,0:00:11,,
Music,0:21:56,0:21:58,0:00:02,,
Music,0:22:17,0:22:31,0:00:14,,
Music,0:22:40,0:23:02,0:00:22,,
Music,0:23:03,0:23:12,0:00:09,,
Music,0:23:12,0:23:20,0:00:08,,
Music,0:23:24,0:23:30,0:00:06,,
Music,0:23:32,0:23:46,0:00:14,,
Music,0:23:46,0:23:50,0:00:04,,
Music,0:23:51,0:23:59,0:00:08,,
Music,0:24:01,0:24:08,0:00:07,,
S-Speech,0:00:00,0:00:02,0:00:02,,
S-Speech,0:00:33,0:00:36,0:00:03,,
S-Speech,0:01:52,0:01:56,0:00:04,,
S-Speech,0:02:49,0:02:51,0:00:02,,
S-Speech,0:02:57,0:03:01,0:00:04,,
S-Speech,0:03:30,0:03:33,0:00:03,,
S-Speech,0:09:31,0:09:33,0:00:02,,
S-Speech,0:10:20,0:10:23,0:00:03,,
S-Speech,0:12:57,0:13:00,0:00:03,,
S-Speech,0:13:01,0:13:03,0:00:02,,
S-Speech,0:16:14,0:16:16,0:00:02,,
S-Speech,0:19:43,0:19:46,0:00:03,,
S-Speech,0:21:22,0:21:25,0:00:03,,
S-Speech,0:22:15,0:22:17,0:00:02,,
S-Speech,0:23:56,0:24:02,0:00:06,,
S-Speech,0:24:09,0:24:10,0:00:01,,
T-Speech,0:00:36,0:00:42,0:00:06,Musical Expression,"Asking Question
"
T-Speech,0:00:43,0:00:47,0:00:04,Musical Expression,"Asking Question
"
T-Speech,0:02:43,0:02:49,0:00:06,Musical Expression,"Asking Question
"
T-Speech,0:02:51,0:02:57,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:03:19,0:03:30,0:00:11,Musical Expression,"Giving Feedback
"
T-Speech,0:03:44,0:03:49,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:04:03,0:04:22,0:00:19,Musical Expression,"Giving Practice
"
T-Speech,0:05:25,0:05:31,0:00:06,Musical Expression,"Giving Practice
"
T-Speech,0:05:38,0:05:42,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:05:44,0:05:54,0:00:10,Musical Expression,"Giving Feedback
"
T-Speech,0:06:14,0:06:20,0:00:06,Musical Expression,"Giving Feedback
"
T-Speech,0:06:24,0:06:29,0:00:05,Musical Expression,"Giving Feedback
"
T-Speech,0:06:33,0:06:44,0:00:11,Musical Expression,"Giving Practice
"
T-Speech,0:07:06,0:07:17,0:00:11,Musical Expression,"Giving Advice
"
T-Speech,0:07:32,0:07:35,0:00:03,Musical Expression,"Giving Practice
"
T-Speech,0:07:43,0:07:52,0:00:09,Musical Expression,"Giving Feedback
"
T-Speech,0:08:10,0:08:19,0:00:09,Other,"Giving Subjective Information
"
T-Speech,0:08:21,0:08:30,0:00:09,Musical Expression,"Giving Practice
"
T-Speech,0:08:58,0:09:02,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:09:03,0:09:08,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:09:13,0:09:20,0:00:07,Musical Expression,"Giving Practice
"
T-Speech,0:09:24,0:09:29,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:09:33,0:09:38,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:10:16,0:10:20,0:00:04,Technique,"Giving Feedback
"
T-Speech,0:10:52,0:10:55,0:00:03,Musical Expression,"Giving Practice
"
T-Speech,0:12:19,0:12:29,0:00:10,Musical Expression,"Giving Practice
"
T-Speech,0:12:31,0:12:37,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:13:17,0:13:20,0:00:03,Technique,"Giving Feedback
"
T-Speech,0:13:44,0:13:49,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:14:05,0:14:17,0:00:12,Musical Expression,"Giving Practice
"
T-Speech,0:14:25,0:14:29,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:14:35,0:14:37,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:14:41,0:14:47,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:15:11,0:15:17,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:15:50,0:15:54,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:16:09,0:16:13,0:00:04,Other,"Giving Feedback
"
T-Speech,0:16:42,0:16:46,0:00:04,Musical Expression,"Giving Feedback
"
T-Speech,0:17:38,0:17:43,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:18:54,0:18:56,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:19:00,0:19:04,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:19:53,0:19:56,0:00:03,Musical Expression,"Giving Feedback
"
T-Speech,0:20:39,0:20:43,0:00:04,Musical Expression,"Giving Practice
"
T-Speech,0:21:17,0:21:22,0:00:05,Musical Expression,"Giving Practice
"
T-Speech,0:21:34,0:21:45,0:00:11,Musical Expression,"Giving Practice
"
T-Speech,0:21:57,0:22:01,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:22:04,0:22:07,0:00:03,Musical Expression,"Giving Subjective Information
"
T-Speech,0:22:08,0:22:15,0:00:07,Musical Expression,"Giving Advice
"
T-Speech,0:22:33,0:22:42,0:00:09,Musical Expression,"Giving Practice
"
T-Speech,0:22:56,0:22:59,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:23:20,0:23:34,0:00:14,Technique,"Giving Subjective Information
"
T-Speech,0:23:42,0:23:46,0:00:04,Technique,"Giving Subjective Information
"
