Speaker,start,end,time,ITL,ICL
Music,0:15:20,0:15:24,0:00:04,,
Music,0:15:28,0:15:31,0:00:03,,
Music,0:15:40,0:15:41,0:00:01,,
Music,0:15:42,0:15:59,0:00:17,,
Music,0:16:06,0:16:09,0:00:03,,
Music,0:16:10,0:16:10,0:00:00,,
Music,0:16:14,0:16:15,0:00:01,,
Music,0:16:19,0:16:20,0:00:01,,
Music,0:16:21,0:16:27,0:00:06,,
Music,0:16:32,0:16:34,0:00:02,,
Music,0:16:46,0:17:03,0:00:17,,
Music,0:17:13,0:17:30,0:00:17,,
Music,0:17:38,0:17:45,0:00:07,,
Music,0:17:48,0:17:49,0:00:01,,
Music,0:18:00,0:18:05,0:00:05,,
Music,0:18:06,0:18:28,0:00:22,,
Music,0:18:34,0:18:53,0:00:19,,
Music,0:18:57,0:19:04,0:00:07,,
Music,0:19:07,0:19:14,0:00:07,,
Music,0:19:15,0:19:33,0:00:18,,
Music,0:19:34,0:19:35,0:00:01,,
Music,0:19:38,0:19:53,0:00:15,,
Music,0:19:59,0:20:07,0:00:08,,
Music,0:20:17,0:20:27,0:00:10,,
Music,0:20:38,0:20:40,0:00:02,,
Music,0:20:45,0:21:05,0:00:20,,
Music,0:21:10,0:21:15,0:00:05,,
Music,0:21:26,0:21:28,0:00:02,,
Music,0:21:29,0:21:33,0:00:04,,
Music,0:21:43,0:21:51,0:00:08,,
Music,0:21:55,0:22:05,0:00:10,,
Music,0:22:19,0:22:32,0:00:13,,
Music,0:22:33,0:22:49,0:00:16,,
S-Speech,0:00:03,0:00:07,0:00:04,,
S-Speech,0:00:17,0:00:25,0:00:08,,
S-Speech,0:00:27,0:00:29,0:00:02,,
S-Speech,0:00:35,0:00:37,0:00:02,,
S-Speech,0:01:40,0:01:42,0:00:02,,
S-Speech,0:01:56,0:01:58,0:00:02,,
S-Speech,0:03:00,0:03:02,0:00:02,,
S-Speech,0:03:12,0:03:16,0:00:04,,
S-Speech,0:03:54,0:03:56,0:00:02,,
S-Speech,0:04:24,0:04:26,0:00:02,,
S-Speech,0:04:54,0:04:56,0:00:02,,
S-Speech,0:05:50,0:05:52,0:00:02,,
S-Speech,0:07:10,0:07:12,0:00:02,,
S-Speech,0:07:40,0:07:42,0:00:02,,
S-Speech,0:08:40,0:08:42,0:00:02,,
S-Speech,0:10:10,0:10:12,0:00:02,,
S-Speech,0:10:32,0:10:34,0:00:02,,
S-Speech,0:12:16,0:12:18,0:00:02,,
S-Speech,0:13:16,0:13:18,0:00:02,,
S-Speech,0:13:48,0:13:50,0:00:02,,
S-Speech,0:13:58,0:14:02,0:00:04,,
S-Speech,0:14:04,0:14:06,0:00:02,,
S-Speech,0:14:14,0:14:18,0:00:04,,
S-Speech,0:14:28,0:14:30,0:00:02,,
S-Speech,0:15:14,0:15:16,0:00:02,,
S-Speech,0:15:30,0:15:32,0:00:02,,
S-Speech,0:15:34,0:15:36,0:00:02,,
S-Speech,0:15:48,0:15:50,0:00:02,,
S-Speech,0:16:00,0:16:02,0:00:02,,
S-Speech,0:16:04,0:16:06,0:00:02,,
S-Speech,0:16:28,0:16:32,0:00:04,,
S-Speech,0:16:54,0:16:56,0:00:02,,
S-Speech,0:17:02,0:17:08,0:00:06,,
S-Speech,0:17:10,0:17:20,0:00:10,,
S-Speech,0:17:24,0:17:26,0:00:02,,
S-Speech,0:17:34,0:17:42,0:00:08,,
S-Speech,0:18:10,0:18:12,0:00:02,,
S-Speech,0:18:14,0:18:16,0:00:02,,
S-Speech,0:18:30,0:18:32,0:00:02,,
S-Speech,0:18:50,0:18:52,0:00:02,,
S-Speech,0:23:04,0:23:08,0:00:04,,
T-Speech,0:00:00,0:00:02,0:00:02,Other,Giving Subjective Information
T-Speech,0:00:07,0:00:15,0:00:08,Other,Giving Subjective Information
T-Speech,0:00:25,0:00:27,0:00:02,Other,Giving Subjective Information
T-Speech,0:00:31,0:00:33,0:00:02,Other,Asking Question
T-Speech,0:01:38,0:01:40,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:01:42,0:01:56,0:00:14,Musical Expression,Giving Advice
T-Speech,0:01:58,0:02:12,0:00:14,Musical Expression,Giving Feedback
T-Speech,0:02:20,0:02:26,0:00:06,Musical Expression,Giving Advice
T-Speech,0:02:28,0:02:30,0:00:02,Musical Expression,Giving Advice
T-Speech,0:02:58,0:03:00,0:00:02,Musical Expression,Asking Question
T-Speech,0:03:02,0:03:12,0:00:10,Musical Expression,Giving Objective Information
T-Speech,0:03:16,0:03:18,0:00:02,Musical Expression,Giving Objective Information
T-Speech,0:03:22,0:03:26,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:04:26,0:04:42,0:00:16,Musical Expression,Giving Advice
T-Speech,0:04:46,0:04:54,0:00:08,Musical Expression,Giving Advice
T-Speech,0:04:56,0:04:58,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:05:04,0:05:20,0:00:16,Musical Expression,Giving Practice
T-Speech,0:05:40,0:05:50,0:00:10,Musical Expression,Giving Practice
T-Speech,0:05:52,0:05:54,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:06:02,0:06:06,0:00:04,Musical Expression,Giving Practice
T-Speech,0:06:12,0:06:16,0:00:04,Musical Expression,Giving Practice
T-Speech,0:06:58,0:07:10,0:00:12,Musical Expression,Giving Subjective Information
T-Speech,0:07:22,0:07:30,0:00:08,Musical Expression,Giving Feedback
T-Speech,0:07:42,0:08:06,0:00:24,Musical Expression,Giving Practice
T-Speech,0:08:24,0:08:28,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:08:34,0:08:40,0:00:06,Musical Expression,Giving Practice
T-Speech,0:08:42,0:08:54,0:00:12,Musical Expression,Giving Practice
T-Speech,0:08:58,0:09:12,0:00:14,Musical Expression,Giving Practice
T-Speech,0:09:40,0:09:46,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:09:48,0:09:50,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:09:52,0:09:58,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:10:34,0:10:36,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:10:38,0:10:40,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:10:42,0:11:00,0:00:18,Musical Expression,Giving Subjective Information
T-Speech,0:11:06,0:11:08,0:00:02,Musical Expression,Giving Practice
T-Speech,0:11:16,0:11:34,0:00:18,Musical Expression,Giving Practice
T-Speech,0:11:40,0:11:42,0:00:02,Musical Expression,Giving Practice
T-Speech,0:11:48,0:11:58,0:00:10,Musical Expression,Giving Practice
T-Speech,0:11:58,0:12:00,0:00:02,Musical Expression,Giving Practice
T-Speech,0:12:10,0:12:16,0:00:06,Musical Expression,Giving Practice
T-Speech,0:12:24,0:12:30,0:00:06,Other,Giving Subjective Information
T-Speech,0:12:40,0:12:44,0:00:04,Other,Giving Practice
T-Speech,0:12:52,0:12:54,0:00:02,Other,Giving Practice
T-Speech,0:13:02,0:13:04,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:13:08,0:13:16,0:00:08,Musical Expression,Giving Practice
T-Speech,0:13:22,0:13:28,0:00:06,Musical Expression,Giving Practice
T-Speech,0:13:30,0:13:36,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:13:46,0:13:48,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:13:50,0:13:52,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:13:54,0:13:58,0:00:04,Musical Expression,Giving Practice
T-Speech,0:14:02,0:14:04,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:14:06,0:14:14,0:00:08,Musical Expression,Giving Subjective Information
T-Speech,0:14:18,0:14:24,0:00:06,Musical Expression,Giving Feedback
T-Speech,0:14:26,0:14:28,0:00:02,Musical Expression,Giving Practice
T-Speech,0:14:30,0:14:34,0:00:04,Musical Expression,Giving Practice
T-Speech,0:14:48,0:14:50,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:15:18,0:15:20,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:15:28,0:15:30,0:00:02,Other,Giving Subjective Information
T-Speech,0:15:58,0:16:00,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:16:08,0:16:10,0:00:02,Other,Giving Subjective Information
T-Speech,0:16:12,0:16:16,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:16:18,0:16:20,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:16:36,0:16:44,0:00:08,Technique,Giving Feedback
T-Speech,0:17:08,0:17:10,0:00:02,Technique,Asking Question
T-Speech,0:17:26,0:17:34,0:00:08,Technique,Giving Subjective Information
T-Speech,0:17:42,0:17:48,0:00:06,Technique,Giving Objective Information
T-Speech,0:17:52,0:17:58,0:00:06,Technique,Asking Question
T-Speech,0:18:08,0:18:10,0:00:02,Technique,Giving Practice
T-Speech,0:18:26,0:18:30,0:00:04,Technique,Giving Subjective Information
T-Speech,0:18:38,0:18:40,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:18:52,0:18:58,0:00:06,Musical Expression,Asking Question
T-Speech,0:19:04,0:19:08,0:00:04,Musical Expression,Giving Feedback
T-Speech,0:19:18,0:19:20,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:19:36,0:19:42,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:20:04,0:20:16,0:00:12,Musical Expression,Giving Practice
T-Speech,0:20:26,0:20:36,0:00:10,Musical Expression,Giving Practice
T-Speech,0:20:40,0:20:42,0:00:02,Musical Expression,Giving Objective Information
T-Speech,0:20:44,0:20:48,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:21:02,0:21:06,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:21:10,0:21:30,0:00:20,Musical Expression,Giving Practice
T-Speech,0:21:32,0:21:40,0:00:08,Musical Expression,Giving Subjective Information
T-Speech,0:21:50,0:21:52,0:00:02,Musical Expression,Giving Practice
T-Speech,0:22:02,0:22:12,0:00:10,Musical Expression,Giving Practice
T-Speech,0:22:14,0:22:16,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:23:00,0:23:04,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:23:08,0:23:18,0:00:10,Musical Expression,Giving Advice
T-Speech,0:23:20,0:23:22,0:00:02,,Giving Subjective Information
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
